what,kind,bundleId,bundleVersion,description,time
opened,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484384980
activated,perspective,com.altera.sbtgui.ui,12.0.0.263,"com.altera.sbtgui.ui.cPerspective",1353484384980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.newWindow",1353484384995
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1353484386107
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1353484386127
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1353484386167
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1353484386197
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1353484386217
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484386247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484386257
started,bundle,com.altera.sbtgui.flash.plugin,12.0.0.263,"com.altera.sbtgui.flash.plugin",1353484387847
executed,command,com.altera.sbtgui.flash.plugin,12.0.0.263,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1353484387867
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1353484388250
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1353484388562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484388577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484483945
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484485802
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1353484486972
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1353484487596
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1353484487596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484489593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484493677
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1353484503336
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1353484508347
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484508547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484518063
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1353484518110
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1353484522416
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1353484522431
opened,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1353484525614
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1353484526305
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1353484526325
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1353484598701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484606329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484638272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484642843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484651526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484651956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484653369
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484656505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484658174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484685131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484689046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484692582
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1353484692722
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484701769
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1353484704583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484704926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484726020
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484726170
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1353484739460
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484740580
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1353484747170
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484749990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484776450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484776550
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484777450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484779730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484784740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1353484784740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484787330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484791600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1353484791610
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1353484794680
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484796550
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1353484799583
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1353484799673
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1353484806096
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1353484808062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484808420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484816299
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484820917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484822524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484831155
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1353484831950
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353484834540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484838899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484843118
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1353484844936
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484844936
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1353484852206
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1353484855671
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1353484868549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484940266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484968738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484973436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484974938
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1353484975187
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1353484975515
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1353484975515
stopped,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1353484975515
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1353484975515
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1353484975530
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1353484975546
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1353484975546
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1353484975577
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1353484975593
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1353484975593
stopped,bundle,com.altera.sbtgui.ui,12.0.0.263,"com.altera.sbtgui.ui",1353484975593
stopped,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1353484975593
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1353484975593
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1353484975593
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1353484975613
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1353484975613
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1353484975613
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1353484975623
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1353484975623
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1353484975623
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1353484975623
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1353484975623
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1353484975623
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.263,"com.altera.sbtgui.flash.plugin",1353484975623
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1367580422299
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1367580422300
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1367580422301
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1367580422301
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1367580422301
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1367580422301
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1367580422302
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1367580422303
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1367580422304
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1367580422304
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1367580422304
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1367580422305
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1367580422305
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1367580422306
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1367580422306
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1367580422307
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1367580422307
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1367580422308
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1367580422308
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1367580422309
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1367580422309
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1367580422310
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1367580422310
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1367580422311
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1367580422311
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1367580422311
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1367580422312
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1367580422312
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1367580422313
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1367580422313
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1367580422314
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1367580422314
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1367580422315
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1367580422315
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1367580422316
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1367580422316
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1367580422317
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1367580422317
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1367580422318
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1367580422318
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1367580422319
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1367580422319
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1367580422320
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1367580422321
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1367580422321
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1367580422322
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1367580422322
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1367580422322
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1367580422323
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1367580422324
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1367580422324
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1367580422324
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1367580422324
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1367580422325
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1367580422325
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1367580422325
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1367580422326
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1367580422326
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1367580422327
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1367580422328
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1367580422328
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1367580422329
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1367580422330
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1367580422332
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1367580422332
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1367580422332
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1367580422332
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1367580422333
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1367580422334
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1367580422334
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1367580422335
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1367580422335
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1367580422336
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1367580422337
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1367580422338
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1367580422338
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1367580422339
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1367580422339
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1367580422339
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1367580422339
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1367580422340
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1367580422340
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1367580422340
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1367580422340
os,sysinfo,,,"win32",1367580422343
arch,sysinfo,,,"x86",1367580422343
ws,sysinfo,,,"win32",1367580422343
locale,sysinfo,,,"zh_TW",1367580422343
processors,sysinfo,,,"4",1367580422343
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1367580422343
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1367580422343
java.specification.name,sysinfo,,,"Java Platform API Specification",1367580422343
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1367580422343
java.specification.version,sysinfo,,,"1.6",1367580422343
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1367580422343
java.version,sysinfo,,,"1.6.0_23",1367580422343
java.vm.info,sysinfo,,,"mixed mode",1367580422343
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1367580422343
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1367580422343
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1367580422343
java.vm.specification.version,sysinfo,,,"1.0",1367580422343
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1367580422343
java.vm.version,sysinfo,,,"19.0-b09",1367580422343
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1367580422361
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1367580423351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1367580423781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1367580428569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1367580444750
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1367580447826
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1367580447889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1367580450060
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1367580452043
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367580455433
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367580455502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1367580457036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1367580475415
